property_id,property_name,type_id,location_id,source_id,agent_id,size_sqft,size_sqm,bedrooms,maid_rooms,bathrooms,price,available_from,payment_method,down_payment,status,listed_date,sold_date,city,region,country,Latitude,Longitude
5642,Villa in Giza,4,1,2,633,1722.22,160,3,0,3,12800000,6/30/2024,Cash,8000000,Sold,12/12/2023,5/9/2024,Matrouh,North Coast,Egypt,,
7733,Chalet in Cairo,4,1,1,152,1722.22,160,2,0,3,22500000,10/7/2023,Mortgage,536917.55,Sold,5/15/2022,5/9/2024,Matrouh,North Coast,Egypt,,
12982,Villa in Cairo,4,1,2,524,1076.39,100,5,0,3,3000000,2/19/2024,Cash,3000000,Sold,11/10/2022,5/9/2024,Matrouh,North Coast,Egypt,,
5163,Townhouse in Matrouh,4,1,3,421,1722.22,160,5,0,2,7800000,12/3/2024,Mortgage,191829.3,Sold,11/17/2023,5/10/2024,Matrouh,North Coast,Egypt,,
3287,Chalet in Cairo,3,1,3,685,1291.67,120,3,0,4,27000000,5/13/2023,Installment,569444.55,Sold,6/13/2023,5/11/2024,Matrouh,North Coast,Egypt,,
4479,Chalet in Cairo,3,1,3,525,2368.06,220,3,0,2,49999999,5/18/2023,Mortgage,1348330.85,Sold,7/4/2022,5/12/2024,Matrouh,North Coast,Egypt,,
10250,Townhouse in Cairo,2,1,1,168,1614.58,150,2,0,2,5200000,4/5/2023,Mortgage,1208460.9,Sold,11/26/2023,5/12/2024,Matrouh,North Coast,Egypt,,
732,Villa in Cairo,3,1,1,255,1291.67,120,3,0,4,5150000,12/9/2023,Installment,628405.37,Sold,9/2/2023,5/13/2024,Matrouh,North Coast,Egypt,,
3892,Villa in Cairo,1,1,1,678,1291.67,120,2,0,2,17823808,12/1/2024,Installment,368334.39,Sold,1/21/2022,5/13/2024,Matrouh,North Coast,Egypt,,
9095,Villa in Giza,3,1,3,256,1076.39,100,3,0,4,9360000,2/18/2023,Installment,293477.63,Sold,2/13/2022,5/13/2024,Matrouh,North Coast,Egypt,,
12020,Villa in Cairo,2,1,2,311,1291.67,120,2,0,2,9500000,8/23/2023,Cash,8000000,Sold,1/7/2023,5/13/2024,Matrouh,North Coast,Egypt,,
2469,Townhouse in Matrouh,3,1,3,552,1076.39,100,2,0,2,21000000,3/23/2023,Installment,684837.04,Sold,8/11/2022,5/14/2024,Matrouh,North Coast,Egypt,,
6607,Chalet in Cairo,2,1,3,407,1291.67,120,5,0,2,8500000,4/22/2024,Mortgage,341076.67,Sold,11/18/2022,5/14/2024,Matrouh,North Coast,Egypt,,
1385,Townhouse in Giza,3,1,1,503,1614.58,150,2,0,1,7000000,4/30/2023,Cash,4500000,Sold,5/19/2023,5/15/2024,Matrouh,North Coast,Egypt,,
5207,Chalet in Matrouh,1,1,1,652,1291.67,120,2,0,1,22800000,3/21/2023,Cash,2200000,Sold,10/13/2023,5/15/2024,Matrouh,North Coast,Egypt,,
8512,Villa in Cairo,4,1,2,169,1722.22,160,2,0,4,2430000,8/15/2024,Installment,366802.61,Sold,11/16/2023,5/15/2024,Matrouh,North Coast,Egypt,,
61,Villa in Giza,3,1,3,740,1291.67,120,3,0,2,3000000,2/11/2024,Installment,971279.42,Sold,6/6/2023,5/16/2024,Matrouh,North Coast,Egypt,,
1908,Chalet in Cairo,1,1,3,358,1076.39,100,3,0,2,14862690,6/28/2023,Mortgage,179275.13,Sold,10/29/2023,5/16/2024,Matrouh,North Coast,Egypt,,
7743,Villa in Cairo,2,1,1,1,1291.67,120,3,1,2,7880000,5/21/2024,Installment,1290870.79,Sold,12/3/2022,5/16/2024,Matrouh,North Coast,Egypt,,
10322,Chalet in Cairo,2,1,2,98,1076.39,100,3,0,4,7500000,1/15/2024,Mortgage,281823.74,Sold,12/21/2023,5/16/2024,Matrouh,North Coast,Egypt,,
10952,Chalet in Cairo,3,1,3,71,1291.67,120,5,0,1,6400000,3/6/2023,Mortgage,236823.89,Sold,9/21/2023,5/16/2024,Matrouh,North Coast,Egypt,,
1978,Apartment in Giza,1,1,3,755,2368.06,220,3,0,3,14000000,10/7/2024,Mortgage,251146.42,Sold,1/22/2022,5/17/2024,Matrouh,North Coast,Egypt,,
2565,Townhouse in Giza,1,1,3,540,1076.39,100,5,0,4,22000000,7/14/2023,Cash,4500000,Sold,8/22/2023,5/17/2024,Matrouh,North Coast,Egypt,,
9324,Townhouse in Cairo,3,1,2,303,3229.17,300,3,1,2,5087000,9/16/2023,Cash,4500000,Sold,12/9/2023,5/17/2024,Matrouh,North Coast,Egypt,,
3075,Villa in Giza,3,1,2,348,3229.17,300,3,0,4,9912000,2/21/2024,Mortgage,480366.39,Sold,12/21/2023,5/18/2024,Matrouh,North Coast,Egypt,,
14435,Apartment in Cairo,1,1,1,467,1291.67,120,3,0,2,8000000,5/9/2023,Cash,8000000,Sold,7/14/2022,5/18/2024,Matrouh,North Coast,Egypt,,
65,Villa in Cairo,1,1,1,309,2368.06,220,5,0,4,39200000,4/25/2023,Mortgage,549863.63,Sold,7/14/2022,5/19/2024,Matrouh,North Coast,Egypt,,
11702,Townhouse in Cairo,1,1,1,602,1291.67,120,2,0,2,8000000,6/22/2024,Installment,292933.92,Sold,1/3/2023,5/19/2024,Matrouh,North Coast,Egypt,,
14841,Villa in Cairo,4,1,2,222,3229.17,300,3,0,4,3000000,7/20/2023,Mortgage,460816.36,Sold,4/29/2023,5/19/2024,Matrouh,North Coast,Egypt,,
6627,Townhouse in Cairo,2,1,1,702,1076.39,100,2,0,3,14230000,12/27/2023,Mortgage,291444,Sold,5/5/2022,5/20/2024,Matrouh,North Coast,Egypt,,
8237,Apartment in Giza,1,1,1,688,1722.22,160,2,0,3,6500000,1/31/2024,Installment,617263.3,Sold,10/24/2023,5/20/2024,Matrouh,North Coast,Egypt,,
12446,Chalet in Giza,2,1,3,94,1076.39,100,3,0,1,2200000,12/31/2024,Cash,2200000,Sold,7/22/2023,5/20/2024,Matrouh,North Coast,Egypt,,
13436,Townhouse in Cairo,1,1,2,260,1291.67,120,5,1,2,8000000,7/1/2023,Installment,1502526.26,Sold,8/24/2023,5/20/2024,Matrouh,North Coast,Egypt,,
8130,Chalet in Cairo,3,1,3,511,2368.06,220,2,0,3,29000000,12/2/2024,Installment,1347856.84,Sold,12/11/2023,5/21/2024,Matrouh,North Coast,Egypt,,
11684,Villa in Giza,3,1,2,140,1076.39,100,5,0,4,6500000,6/20/2024,Installment,2208568,Sold,8/25/2023,5/21/2024,Matrouh,North Coast,Egypt,,
8045,Villa in Giza,4,1,2,555,2368.06,220,3,0,2,3700000,3/21/2024,Mortgage,224155.15,Sold,8/29/2023,5/22/2024,Matrouh,North Coast,Egypt,,
13161,Villa in Cairo,4,1,2,237,3229.17,300,3,0,2,1500000,10/17/2024,Cash,1500000,Sold,2/15/2023,5/22/2024,Matrouh,North Coast,Egypt,,
2519,Apartment in Matrouh,4,1,1,674,2368.06,220,3,0,2,6700000,3/6/2023,Installment,328932.39,Sold,9/4/2022,5/23/2024,Matrouh,North Coast,Egypt,,
2710,Villa in Cairo,3,1,2,224,1722.22,160,3,0,2,15634093,4/27/2023,Cash,8000000,Sold,11/13/2023,5/23/2024,Matrouh,North Coast,Egypt,,
4475,Townhouse in Cairo,2,1,2,106,1291.67,120,3,0,3,12000000,11/9/2023,Installment,2249189.21,Sold,10/17/2023,5/23/2024,Matrouh,North Coast,Egypt,,
11326,Chalet in Cairo,4,1,3,540,1076.39,100,3,1,4,37000000,12/14/2023,Cash,2000000,Sold,4/12/2022,5/23/2024,Matrouh,North Coast,Egypt,,
14431,Townhouse in Cairo,2,1,3,161,1076.39,100,3,0,4,8000000,3/15/2023,Installment,1562327.01,Sold,10/19/2022,5/23/2024,Matrouh,North Coast,Egypt,,
13406,Chalet in Giza,2,1,3,604,1614.58,150,5,0,2,4500000,1/11/2023,Cash,4500000,Sold,6/29/2022,5/24/2024,Matrouh,North Coast,Egypt,,
4975,Apartment in Giza,1,1,2,325,2368.06,220,2,1,2,16900000,4/23/2024,Installment,207181.42,Sold,4/16/2022,5/25/2024,Matrouh,North Coast,Egypt,,
8220,Chalet in Giza,1,1,3,115,3229.17,300,2,0,2,18000000,12/14/2024,Installment,492178.46,Sold,10/23/2023,5/25/2024,Matrouh,North Coast,Egypt,,
11575,Townhouse in Giza,3,1,1,436,1614.58,150,5,1,1,6400000,6/27/2023,Cash,8000000,Sold,9/15/2022,5/25/2024,Matrouh,North Coast,Egypt,,
1767,Townhouse in Giza,2,1,3,620,2368.06,220,3,1,1,13000000,5/6/2024,Mortgage,183463.01,Sold,12/21/2023,5/26/2024,Matrouh,North Coast,Egypt,,
2663,Villa in Matrouh,2,1,1,357,1722.22,160,3,0,2,22200000,11/28/2023,Mortgage,1116036.26,Sold,4/13/2023,5/27/2024,Matrouh,North Coast,Egypt,,
4865,Townhouse in Cairo,3,1,1,641,1722.22,160,3,1,2,2535817,2/7/2024,Cash,4500000,Sold,3/21/2022,5/27/2024,Matrouh,North Coast,Egypt,,
15000,Apartment in Cairo,1,1,1,768,1722.22,160,2,0,3,2200000,7/14/2024,Installment,442009.11,Sold,12/10/2022,5/27/2024,Matrouh,North Coast,Egypt,,
8091,Apartment in Giza,1,1,1,274,1076.39,100,3,0,4,17300000,4/8/2024,Installment,1624286.13,Sold,3/6/2022,5/28/2024,Matrouh,North Coast,Egypt,,
575,Apartment in Giza,2,1,3,686,1614.58,150,2,0,2,34300000,9/15/2023,Installment,221071.42,Sold,1/10/2022,5/29/2024,Matrouh,North Coast,Egypt,,
3759,Chalet in Giza,4,1,3,119,3229.17,300,2,1,3,2622000,6/28/2023,Mortgage,368207.5,Sold,11/25/2023,5/29/2024,Matrouh,North Coast,Egypt,,
5183,Apartment in Cairo,1,1,1,748,3229.17,300,3,0,2,15000000,10/26/2023,Cash,4500000,Sold,10/29/2022,5/29/2024,Matrouh,North Coast,Egypt,,
7428,Chalet in Cairo,3,1,1,566,1076.39,100,3,0,2,16664400,6/11/2023,Cash,2200000,Sold,10/9/2023,5/29/2024,Matrouh,North Coast,Egypt,,
7591,Chalet in Matrouh,1,1,3,354,1722.22,160,3,0,2,40000000,3/18/2023,Installment,607010.13,Sold,12/10/2022,5/29/2024,Matrouh,North Coast,Egypt,,
7838,Townhouse in Giza,1,1,1,709,1614.58,150,2,0,2,5281092,5/31/2023,Installment,290271.34,Sold,2/28/2023,5/29/2024,Matrouh,North Coast,Egypt,,
9454,Villa in Cairo,2,1,3,184,1076.39,100,3,0,1,3311100,3/18/2024,Installment,512916.59,Sold,1/28/2023,5/30/2024,Matrouh,North Coast,Egypt,,
10020,Townhouse in Giza,3,1,3,600,1614.58,150,3,0,2,5087000,7/28/2024,Mortgage,1309885.23,Sold,9/6/2023,5/30/2024,Matrouh,North Coast,Egypt,,
11092,Apartment in Giza,3,1,2,500,1076.39,100,2,0,4,9000000,5/9/2023,Installment,520283.51,Sold,11/23/2023,5/30/2024,Matrouh,North Coast,Egypt,,
4424,Chalet in Cairo,1,1,1,714,1614.58,150,3,1,2,50000000,10/27/2023,Mortgage,277504.66,Sold,10/11/2023,5/31/2024,Matrouh,North Coast,Egypt,,
5790,Apartment in Cairo,4,1,2,233,1076.39,100,3,0,2,26665000,4/25/2024,Cash,2000000,Sold,5/24/2023,5/31/2024,Matrouh,North Coast,Egypt,,
13004,Villa in Cairo,2,1,2,29,1291.67,120,3,0,4,3000000,9/6/2024,Cash,3000000,Sold,4/24/2023,5/31/2024,Matrouh,North Coast,Egypt,,
6556,Townhouse in Cairo,4,1,1,727,2368.06,220,5,0,2,5915389,9/21/2024,Mortgage,261346.71,Sold,5/2/2023,6/1/2024,Matrouh,North Coast,Egypt,,
8566,Chalet in Matrouh,1,1,3,262,1076.39,100,3,0,1,14000000,10/29/2024,Mortgage,526457.52,Sold,12/21/2023,6/1/2024,Matrouh,North Coast,Egypt,,
9917,Apartment in Cairo,3,1,1,491,1291.67,120,3,0,4,48000000,12/20/2024,Installment,346002.56,Sold,6/22/2022,6/1/2024,Matrouh,North Coast,Egypt,,
10668,Apartment in Cairo,1,1,2,464,1291.67,120,2,1,2,6500000,12/25/2024,Mortgage,285702.63,Sold,5/24/2023,6/1/2024,Matrouh,North Coast,Egypt,,
7262,Townhouse in Giza,2,1,1,9,2368.06,220,3,0,2,5600000,8/7/2023,Cash,2200000,Sold,10/13/2023,6/3/2024,Matrouh,North Coast,Egypt,,
8495,Chalet in Giza,1,1,3,522,1722.22,160,2,0,2,44000000,12/21/2024,Installment,328321.92,Sold,7/3/2022,6/3/2024,Matrouh,North Coast,Egypt,,
3595,Chalet in Cairo,2,1,1,556,1614.58,150,3,1,1,3283000,11/21/2023,Mortgage,1300367.01,Sold,1/29/2022,6/4/2024,Matrouh,North Coast,Egypt,,
8616,Apartment in Cairo,3,1,1,255,1722.22,160,2,1,2,9000000,12/2/2023,Mortgage,321894.52,Sold,10/13/2022,6/4/2024,Matrouh,North Coast,Egypt,,
9763,Chalet in Cairo,3,1,2,795,1722.22,160,3,1,4,7466000,1/2/2023,Mortgage,1861050.92,Sold,10/4/2023,6/5/2024,Matrouh,North Coast,Egypt,,
11668,Chalet in Cairo,3,1,3,625,1722.22,160,2,0,1,7200000,5/27/2024,Cash,2000000,Sold,12/22/2023,6/5/2024,Matrouh,North Coast,Egypt,,
11725,Villa in Cairo,3,1,3,558,1722.22,160,2,0,4,14600000,10/15/2024,Cash,2000000,Sold,12/9/2023,6/5/2024,Matrouh,North Coast,Egypt,,
12865,Villa in Matrouh,3,1,1,455,1076.39,100,3,0,2,1500000,6/15/2023,Mortgage,244155.72,Sold,6/3/2023,6/5/2024,Matrouh,North Coast,Egypt,,
13625,Townhouse in Cairo,3,1,2,749,1076.39,100,3,0,3,1500000,2/14/2023,Cash,1500000,Sold,8/13/2023,6/6/2024,Matrouh,North Coast,Egypt,,
1285,Apartment in Cairo,2,1,1,728,1722.22,160,2,1,2,6236000,7/25/2023,Mortgage,386976.63,Sold,7/20/2023,6/7/2024,Matrouh,North Coast,Egypt,,
3926,Townhouse in Cairo,3,1,2,316,2368.06,220,5,1,4,17900000,12/27/2023,Mortgage,1043899.84,Sold,3/17/2022,6/7/2024,Matrouh,North Coast,Egypt,,
6886,Villa in Cairo,2,1,3,29,1291.67,120,3,0,2,7000000,2/11/2024,Cash,2000000,Sold,6/4/2022,6/7/2024,Matrouh,North Coast,Egypt,,
1935,Chalet in Cairo,2,1,1,24,1291.67,120,5,1,3,8000000,2/25/2024,Mortgage,300548.02,Sold,4/9/2023,6/8/2024,Matrouh,North Coast,Egypt,,
9541,Villa in Cairo,4,1,2,200,2368.06,220,2,0,4,5484375,3/1/2024,Cash,3000000,Sold,9/7/2023,6/8/2024,Matrouh,North Coast,Egypt,,
10281,Villa in Giza,3,1,1,157,2368.06,220,2,0,4,5950000,2/28/2024,Cash,2000000,Sold,10/9/2023,6/8/2024,Matrouh,North Coast,Egypt,,
10334,Chalet in Giza,3,1,1,780,3229.17,300,3,0,2,21000000,10/18/2023,Installment,625763.07,Sold,4/25/2022,6/8/2024,Matrouh,North Coast,Egypt,,
1471,Chalet in Cairo,4,1,1,245,1291.67,120,3,0,3,10714152,1/25/2023,Installment,197893.81,Sold,9/14/2023,6/10/2024,Matrouh,North Coast,Egypt,,
7808,Apartment in Giza,3,1,2,769,3229.17,300,3,1,3,4140500,5/19/2023,Cash,8000000,Sold,10/30/2023,6/10/2024,Matrouh,North Coast,Egypt,,
9285,Villa in Cairo,3,1,3,143,1076.39,100,3,0,4,48000000,7/29/2023,Mortgage,738607.24,Sold,10/7/2022,6/10/2024,Matrouh,North Coast,Egypt,,
350,Townhouse in Cairo,4,1,1,552,3229.17,300,3,1,2,13000000,2/18/2024,Mortgage,1611330.69,Sold,1/22/2023,6/11/2024,Matrouh,North Coast,Egypt,,
8731,Chalet in Matrouh,1,1,1,623,1291.67,120,3,0,3,55000000,11/3/2024,Cash,4500000,Sold,4/20/2022,6/11/2024,Matrouh,North Coast,Egypt,,
13200,Townhouse in Matrouh,4,1,1,543,3229.17,300,5,0,2,8000000,5/8/2023,Mortgage,1478255.19,Sold,10/7/2022,6/11/2024,Matrouh,North Coast,Egypt,,
5816,Chalet in Cairo,3,1,1,711,1614.58,150,2,1,4,7200000,4/12/2023,Cash,2000000,Sold,11/17/2023,6/12/2024,Matrouh,North Coast,Egypt,,
7020,Villa in Giza,2,1,1,512,3229.17,300,2,1,2,19000000,8/12/2023,Cash,8000000,Sold,10/7/2022,6/12/2024,Matrouh,North Coast,Egypt,,
1150,Villa in Giza,3,1,1,462,1291.67,120,5,0,2,4500000,5/7/2024,Mortgage,1764331.86,Sold,9/17/2023,6/13/2024,Matrouh,North Coast,Egypt,,
2675,Villa in Giza,3,1,1,179,1076.39,100,3,0,2,14200000,4/9/2023,Mortgage,960650.91,Sold,12/2/2022,6/13/2024,Matrouh,North Coast,Egypt,,
4041,Apartment in Matrouh,4,1,1,297,3229.17,300,3,0,2,25500000,5/28/2023,Cash,4500000,Sold,3/2/2023,6/13/2024,Matrouh,North Coast,Egypt,,
9656,Apartment in Giza,4,1,3,652,1614.58,150,3,0,3,3000000,9/16/2024,Mortgage,572708.65,Sold,12/16/2023,6/13/2024,Matrouh,North Coast,Egypt,,
14162,Chalet in Giza,3,1,2,419,2368.06,220,3,0,2,1500000,2/26/2023,Installment,377301.67,Sold,7/3/2023,6/13/2024,Matrouh,North Coast,Egypt,,
4449,Apartment in Giza,3,1,2,239,1291.67,120,3,0,3,25000000,9/7/2024,Cash,4500000,Sold,11/15/2022,6/14/2024,Matrouh,North Coast,Egypt,,
413,Chalet in Cairo,2,1,1,388,1722.22,160,3,0,2,25000000,12/7/2024,Installment,2038085.25,Sold,8/2/2022,6/15/2024,Matrouh,North Coast,Egypt,,
4228,Villa in Giza,2,1,1,355,1076.39,100,3,1,2,9460000,5/2/2024,Mortgage,397783.98,Sold,6/23/2023,6/15/2024,Matrouh,North Coast,Egypt,,
13742,Villa in Giza,3,1,1,636,3229.17,300,3,1,2,3000000,4/24/2023,Mortgage,481324.48,Sold,4/14/2022,6/15/2024,Matrouh,North Coast,Egypt,,
3252,Apartment in Cairo,2,1,3,451,1614.58,150,3,0,2,9550000,11/28/2024,Cash,3000000,Sold,3/31/2023,6/16/2024,Matrouh,North Coast,Egypt,,
9648,Apartment in Cairo,3,1,1,657,1291.67,120,2,0,2,28000000,6/5/2024,Cash,2000000,Sold,6/7/2022,6/16/2024,Matrouh,North Coast,Egypt,,
9915,Townhouse in Matrouh,1,1,1,567,3229.17,300,2,1,2,8500000,8/8/2023,Installment,1049353.31,Sold,11/1/2023,6/16/2024,Matrouh,North Coast,Egypt,,
9941,Villa in Giza,4,1,2,730,2368.06,220,5,0,2,6400000,1/16/2023,Mortgage,1305915.55,Sold,9/24/2022,6/16/2024,Matrouh,North Coast,Egypt,,
11300,Townhouse in Giza,1,1,3,392,1722.22,160,5,0,2,46500000,3/30/2023,Installment,407611.27,Sold,12/2/2023,6/16/2024,Matrouh,North Coast,Egypt,,
12887,Villa in Matrouh,1,1,3,538,1076.39,100,2,1,2,4500000,5/15/2023,Mortgage,594848.06,Sold,7/5/2023,6/16/2024,Matrouh,North Coast,Egypt,,
13079,Villa in Cairo,1,1,2,64,1076.39,100,3,0,1,2200000,8/12/2023,Installment,533102.67,Sold,7/25/2023,6/16/2024,Matrouh,North Coast,Egypt,,
8661,Chalet in Giza,2,1,3,634,1291.67,120,3,0,2,55000000,8/1/2023,Mortgage,359868.67,Sold,12/24/2022,6/17/2024,Matrouh,North Coast,Egypt,,
10165,Apartment in Cairo,2,1,2,257,1076.39,100,3,0,4,53500000,11/28/2023,Cash,2200000,Sold,6/22/2023,6/17/2024,Matrouh,North Coast,Egypt,,
14089,Villa in Giza,1,1,3,687,2368.06,220,2,0,1,4500000,5/26/2024,Installment,1339176.95,Sold,4/17/2022,6/17/2024,Matrouh,North Coast,Egypt,,
9449,Chalet in Cairo,2,1,2,622,1076.39,100,2,0,1,10800000,10/28/2024,Cash,2200000,Sold,4/24/2023,6/18/2024,Matrouh,North Coast,Egypt,,
14164,Apartment in Giza,1,1,1,98,1614.58,150,3,0,2,2000000,5/13/2023,Mortgage,409913.53,Sold,2/27/2023,6/18/2024,Matrouh,North Coast,Egypt,,
14468,Chalet in Cairo,2,1,3,727,1614.58,150,3,1,2,2200000,7/1/2024,Cash,2200000,Sold,9/17/2023,6/18/2024,Matrouh,North Coast,Egypt,,
14940,Villa in Matrouh,2,1,3,77,1076.39,100,3,1,3,4500000,5/20/2023,Mortgage,944246.58,Sold,11/27/2022,6/18/2024,Matrouh,North Coast,Egypt,,
2491,Townhouse in Giza,1,1,3,781,3229.17,300,2,0,4,7100000,5/17/2024,Mortgage,745609.52,Sold,4/30/2023,6/19/2024,Matrouh,North Coast,Egypt,,
5335,Townhouse in Cairo,3,1,3,571,1291.67,120,3,0,2,123745000,10/17/2024,Installment,595914.09,Sold,3/15/2022,6/19/2024,Matrouh,North Coast,Egypt,,
14756,Chalet in Cairo,2,1,3,358,3229.17,300,3,1,1,2000000,12/1/2023,Installment,271444.46,Sold,3/13/2023,6/19/2024,Matrouh,North Coast,Egypt,,
4831,Townhouse in Matrouh,4,1,1,183,3229.17,300,3,0,4,6000000,2/19/2024,Installment,541850.35,Sold,7/1/2022,6/20/2024,Matrouh,North Coast,Egypt,,
5319,Chalet in Cairo,4,1,2,240,1722.22,160,2,1,3,14290000,6/7/2024,Installment,331502.76,Sold,4/21/2023,6/20/2024,Matrouh,North Coast,Egypt,,
1852,Chalet in Giza,1,1,2,460,3229.17,300,3,0,2,16500000,8/13/2024,Installment,344086.27,Sold,4/20/2022,6/22/2024,Matrouh,North Coast,Egypt,,
359,Townhouse in Giza,4,1,1,283,1291.67,120,3,0,2,13400000,6/7/2023,Cash,2200000,Sold,5/9/2023,6/23/2024,Matrouh,North Coast,Egypt,,
2099,Villa in Cairo,2,1,2,782,2368.06,220,3,1,2,16390000,10/2/2023,Cash,3000000,Sold,7/19/2023,6/23/2024,Matrouh,North Coast,Egypt,,
7912,Villa in Giza,1,1,2,520,1722.22,160,3,1,2,35000000,6/21/2023,Mortgage,1086291.65,Sold,4/10/2023,6/23/2024,Matrouh,North Coast,Egypt,,
1388,Apartment in Cairo,1,1,2,82,2368.06,220,3,0,1,11000000,8/19/2023,Cash,2000000,Sold,9/23/2023,6/24/2024,Matrouh,North Coast,Egypt,,
2044,Townhouse in Cairo,4,1,1,774,2368.06,220,3,1,4,10876434,4/14/2023,Mortgage,900184.08,Sold,7/14/2023,6/24/2024,Matrouh,North Coast,Egypt,,
2456,Apartment in Cairo,3,1,2,123,2368.06,220,5,0,1,8300000,9/17/2024,Cash,2200000,Sold,10/18/2023,6/24/2024,Matrouh,North Coast,Egypt,,
6024,Apartment in Cairo,4,1,1,602,1076.39,100,2,1,2,3325560,8/22/2023,Installment,409785.75,Sold,1/4/2022,6/24/2024,Matrouh,North Coast,Egypt,,
7964,Apartment in Giza,1,1,1,66,1722.22,160,5,1,1,4800000,2/12/2024,Mortgage,1624977.31,Sold,12/3/2023,6/24/2024,Matrouh,North Coast,Egypt,,
9710,Villa in Matrouh,2,1,1,23,1614.58,150,3,0,1,6000000,11/27/2024,Installment,1114056.05,Sold,10/10/2022,6/24/2024,Matrouh,North Coast,Egypt,,
568,Apartment in Cairo,2,1,1,152,2368.06,220,2,0,2,50000000,12/4/2024,Installment,242201.28,Sold,1/9/2022,6/25/2024,Matrouh,North Coast,Egypt,,
8866,Townhouse in Cairo,4,1,3,190,1076.39,100,3,0,2,11600000,11/2/2023,Mortgage,399109.97,Sold,12/28/2023,6/25/2024,Matrouh,North Coast,Egypt,,
13908,Villa in Giza,3,1,1,753,1614.58,150,3,0,2,8000000,12/4/2023,Installment,987436.01,Sold,7/4/2023,6/25/2024,Matrouh,North Coast,Egypt,,
14528,Villa in Giza,4,1,2,508,1614.58,150,3,0,3,2200000,10/24/2024,Cash,2200000,Sold,8/7/2023,6/25/2024,Matrouh,North Coast,Egypt,,
7987,Chalet in Cairo,2,1,2,298,2368.06,220,3,1,1,9500000,8/1/2023,Mortgage,624884.87,Sold,4/27/2022,6/26/2024,Matrouh,North Coast,Egypt,,
8109,Chalet in Cairo,3,1,1,300,1076.39,100,2,0,2,33000000,12/30/2023,Mortgage,284690.37,Sold,5/8/2023,6/26/2024,Matrouh,North Coast,Egypt,,
13841,Apartment in Cairo,1,1,2,736,1076.39,100,3,0,2,2200000,3/20/2023,Installment,375362.55,Sold,2/16/2022,6/26/2024,Matrouh,North Coast,Egypt,,
427,Apartment in Giza,3,1,3,649,1722.22,160,5,0,1,24000000,6/19/2024,Cash,2200000,Sold,9/3/2023,6/27/2024,Matrouh,North Coast,Egypt,,
4352,Villa in Giza,2,1,2,748,1614.58,150,3,1,2,15500000,12/18/2024,Mortgage,628788.17,Sold,3/4/2022,6/27/2024,Matrouh,North Coast,Egypt,,
1000,Chalet in Matrouh,2,1,3,459,3229.17,300,3,0,4,17799000,5/10/2024,Installment,1288316.84,Sold,5/21/2022,6/28/2024,Matrouh,North Coast,Egypt,,
9806,Townhouse in Matrouh,2,1,2,210,1076.39,100,5,0,2,10000000,2/9/2024,Mortgage,1012978.78,Sold,10/1/2023,6/30/2024,Matrouh,North Coast,Egypt,,
11051,Townhouse in Cairo,1,1,1,201,1722.22,160,3,0,2,11200000,3/2/2024,Cash,1500000,Sold,2/3/2023,6/30/2024,Matrouh,North Coast,Egypt,,
2029,Apartment in Matrouh,1,1,2,593,2368.06,220,3,0,3,9000000,12/13/2024,Cash,1500000,Sold,3/5/2022,7/1/2024,Matrouh,North Coast,Egypt,,
11121,Chalet in Giza,3,1,1,709,1291.67,120,5,0,3,1200000,9/1/2023,Mortgage,432647.32,Sold,5/17/2022,7/1/2024,Matrouh,North Coast,Egypt,,
12412,Chalet in Cairo,4,1,1,692,1076.39,100,5,1,4,3000000,1/18/2023,Installment,626080.02,Sold,3/16/2023,7/1/2024,Matrouh,North Coast,Egypt,,
3228,Apartment in Cairo,1,1,2,753,1614.58,150,3,1,3,12600000,9/3/2023,Mortgage,464540.39,Sold,12/17/2023,7/2/2024,Matrouh,North Coast,Egypt,,
6615,Villa in Giza,4,1,2,100,2368.06,220,2,1,1,22000000,9/7/2024,Cash,2000000,Sold,7/31/2023,7/2/2024,Matrouh,North Coast,Egypt,,
4225,Chalet in Cairo,3,1,2,337,3229.17,300,3,0,2,17500000,1/24/2023,Cash,4500000,Sold,7/21/2023,7/3/2024,Matrouh,North Coast,Egypt,,
6285,Chalet in Cairo,1,1,2,22,3229.17,300,3,0,1,5050000,6/5/2023,Cash,4500000,Sold,4/18/2023,7/3/2024,Matrouh,North Coast,Egypt,,
10059,Villa in Giza,1,1,2,663,1722.22,160,3,0,4,7000000,12/31/2023,Mortgage,2340290.81,Sold,6/10/2022,7/3/2024,Matrouh,North Coast,Egypt,,
8413,Villa in Giza,2,1,2,622,2368.06,220,3,1,3,1000000,5/25/2024,Cash,4500000,Sold,3/9/2022,7/4/2024,Matrouh,North Coast,Egypt,,
8950,Villa in Cairo,3,1,3,380,1291.67,120,2,0,3,11000000,11/16/2023,Mortgage,817920.36,Sold,11/13/2023,7/4/2024,Matrouh,North Coast,Egypt,,
12445,Townhouse in Cairo,4,1,3,226,1076.39,100,3,1,2,2000000,5/1/2023,Mortgage,546319.16,Sold,11/15/2023,7/5/2024,Matrouh,North Coast,Egypt,,
2650,Villa in Cairo,3,1,3,58,3229.17,300,3,1,3,22000000,4/9/2024,Mortgage,271648.12,Sold,5/6/2022,7/6/2024,Matrouh,North Coast,Egypt,,
9768,Apartment in Giza,4,1,3,328,1291.67,120,3,0,3,4400000,5/14/2024,Cash,4500000,Sold,8/2/2023,7/6/2024,Matrouh,North Coast,Egypt,,
